id,const,created,modified,description,title,url,title_type,imdb_rating,runtime,year,genres,num_votes,release_date,directors
512,tt0435617,2018-12-30,2018-12-30,,Chupacabra Terror,https://www.imdb.com/title/tt0435617/,video,3.5,88,2005,Horror,1482,2005-01-29,John Shepphird
513,tt2247748,2018-12-30,2018-12-30,,Chupacabra vs. the Alamo,https://www.imdb.com/title/tt2247748/,tvMovie,3.1,88,2013,"Action, Fantasy, Horror",781,2013-03-23,Terry Ingram
514,tt1619880,2018-12-30,2018-12-30,,Sharktopus,https://www.imdb.com/title/tt1619880/,tvMovie,3.2,89,2010,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",7881,2010-09-25,Declan O'Brien
515,tt1608290,2019-01-01,2019-01-01,,Zoolander 2,https://www.imdb.com/title/tt1608290/,movie,4.7,101,2016,"Action, Adventure, Comedy, Mystery, Romance",72396,2016-02-01,Ben Stiller
516,tt0175142,2019-01-06,2019-01-06,,Scary Movie,https://www.imdb.com/title/tt0175142/,movie,6.2,88,2000,Comedy,268183,2000-07-07,Keenen Ivory Wayans
517,tt0257106,2019-01-06,2019-01-06,,Scary Movie 2,https://www.imdb.com/title/tt0257106/,movie,5.3,83,2001,"Comedy, Horror",165870,2001-07-04,Keenen Ivory Wayans
518,tt0306047,2019-01-06,2019-01-06,,Scary Movie 3,https://www.imdb.com/title/tt0306047/,movie,5.5,84,2003,Comedy,150952,2003-10-20,David Zucker
519,tt0099377,2019-01-08,2019-01-08,,Deadbeat at Dawn,https://www.imdb.com/title/tt0099377/,movie,6.5,80,1988,"Action, Crime, Horror",2454,1997-02-18,Jim Van Bebber
520,tt7886442,2019-01-08,2019-01-08,,Death Kiss,https://www.imdb.com/title/tt7886442/,movie,4.5,87,2018,"Action, Crime, Drama",1470,2018-05-04,Rene Perez
521,tt0419706,2019-01-15,2019-01-15,,Doom,https://www.imdb.com/title/tt0419706/,movie,5.2,105,2005,"Action, Horror, Sci-Fi",115388,2005-10-20,Andrzej Bartkowiak
522,tt0085951,2019-01-17,2019-01-17,,Mo,https://www.imdb.com/title/tt0085951/,movie,7.0,105,1983,Horror,1594,1983-10-29,Chih-Hung Kuei
523,tt0276167,2019-01-18,2019-01-18,,El gran marciano,https://www.imdb.com/title/tt0276167/,movie,2.5,111,2001,"Comedy, Sci-Fi",284,2001-02-16,Antonio Hernández
524,tt2095004,2019-01-18,2019-01-18,,Where the Dead Go to Die,https://www.imdb.com/title/tt2095004/,movie,3.9,95,2012,"Animation, Fantasy, Horror",1250,2012-01-27,Jimmy ScreamerClauz
525,tt1767382,2019-01-21,2019-01-21,,Silent House,https://www.imdb.com/title/tt1767382/,movie,5.2,86,2011,"Crime, Horror, Thriller",23374,2011-01-21,"Laura Lau, Chris Kentis"
526,tt4139588,2019-01-25,2019-01-25,,Polar,https://www.imdb.com/title/tt4139588/,movie,6.3,118,2019,"Action, Thriller",92986,2019-01-25,Jonas Åkerlund
527,tt9426186,2019-01-27,2019-01-27,,Revenger,https://www.imdb.com/title/tt9426186/,movie,5.7,101,2018,"Action, Crime, Thriller",4497,2018-12-06,Seung-Won Lee
528,tt0278488,2019-02-01,2019-02-01,,How High,https://www.imdb.com/title/tt0278488/,movie,6.2,93,2001,"Comedy, Fantasy",59599,2001-12-17,Jesse Dylan
529,tt2395199,2019-02-01,2019-02-01,,Enemies Closer,https://www.imdb.com/title/tt2395199/,movie,5.1,85,2013,"Action, Thriller",6224,2013-12-04,Peter Hyams
530,tt1186367,2019-02-01,2019-02-01,,Ninja Assassin,https://www.imdb.com/title/tt1186367/,movie,6.3,99,2009,"Action, Thriller",73410,2009-09-29,James McTeigue
531,tt2957774,2019-02-03,2019-02-03,,So duk,https://www.imdb.com/title/tt2957774/,movie,6.6,140,2013,"Action, Crime, Thriller",2701,2013-10-25,Benny Chan
532,tt0308208,2019-02-08,2019-02-08,,Ballistic: Ecks vs. Sever,https://www.imdb.com/title/tt0308208/,movie,3.6,91,2002,"Action, Crime, Mystery, Sci-Fi, Thriller",20392,2002-09-18,Wych Kaosayananda
533,tt1291150,2019-02-08,2019-02-08,,Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt1291150/,movie,5.8,101,2014,"Action, Adventure, Comedy, Sci-Fi",213604,2014-08-03,Jonathan Liebesman
534,tt0267804,2019-02-08,2019-02-08,,The One,https://www.imdb.com/title/tt0267804/,movie,5.9,87,2001,"Action, Sci-Fi, Thriller",93500,2001-11-02,James Wong
535,tt0190374,2019-02-08,2019-02-08,,Dungeons & Dragons,https://www.imdb.com/title/tt0190374/,movie,3.6,107,2000,"Action, Adventure, Fantasy",34216,2000-12-08,Courtney Solomon
536,tt0369226,2019-02-08,2019-02-08,,Alone in the Dark,https://www.imdb.com/title/tt0369226/,movie,2.4,99,2005,"Action, Horror, Sci-Fi",46001,2005-01-28,Uwe Boll
537,tt0114367,2019-02-08,2019-02-08,,Screamers,https://www.imdb.com/title/tt0114367/,movie,6.3,108,1995,"Horror, Sci-Fi, Thriller",28136,1995-09-08,Christian Duguay
538,tt1365519,2019-02-17,2019-02-17,,Tomb Raider,https://www.imdb.com/title/tt1365519/,movie,6.3,119,2018,"Action, Adventure, Fantasy, Thriller",218088,2018-03-02,Roar Uthaug
539,tt0146316,2019-02-17,2019-02-17,,Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/,movie,5.7,100,2001,"Action, Adventure, Fantasy, Thriller",212554,2001-06-11,Simon West
540,tt0071396,2019-02-21,2019-02-21,,Messiah of Evil,https://www.imdb.com/title/tt0071396/,movie,6.3,90,1973,Horror,4869,1973-04-23,"Willard Huyck, Gloria Katz"
541,tt0260866,2019-02-22,2019-02-22,,Don't Say a Word,https://www.imdb.com/title/tt0260866/,movie,6.3,113,2001,"Drama, Mystery, Thriller",54762,2001-09-24,Gary Fleder
542,tt6850820,2019-02-24,2019-02-24,,Peppermint,https://www.imdb.com/title/tt6850820/,movie,6.5,101,2018,"Action, Thriller",66776,2018-08-28,Pierre Morel
543,tt0070300,2019-02-24,2019-02-24,,Lemora: A Child's Tale of the Supernatural,https://www.imdb.com/title/tt0070300/,movie,6.2,80,1973,"Fantasy, Horror, Thriller",2334,1973-04-30,Richard Blackburn
544,tt0089122,2019-02-26,2019-02-26,,Fair Game,https://www.imdb.com/title/tt0089122/,movie,6.0,86,1986,"Action, Thriller",1577,1986-07-24,Mario Andreacchio
545,tt0320691,2019-03-03,2019-03-03,,Underworld,https://www.imdb.com/title/tt0320691/,movie,7.0,121,2003,"Action, Fantasy, Thriller",275036,2003-09-08,Len Wiseman
546,tt0401855,2019-03-03,2019-03-03,,Underworld: Evolution,https://www.imdb.com/title/tt0401855/,movie,6.7,106,2006,"Action, Fantasy, Thriller",203416,2006-01-12,Len Wiseman
547,tt1430612,2019-03-04,2019-03-04,,Brick Mansions,https://www.imdb.com/title/tt1430612/,movie,5.6,90,2014,"Action, Crime, Thriller",43049,2014-04-23,Camille Delamarre
548,tt1477834,2019-03-10,2019-03-10,,Aquaman,https://www.imdb.com/title/tt1477834/,movie,6.8,143,2018,"Action, Adventure, Fantasy, Sci-Fi",484499,2018-11-26,James Wan
549,tt1386697,2019-03-12,2019-03-12,,Suicide Squad,https://www.imdb.com/title/tt1386697/,movie,5.9,123,2016,"Action, Adventure, Fantasy, Sci-Fi",694383,2016-08-01,David Ayer
550,tt0098180,2019-03-18,2019-03-18,,Red Scorpion,https://www.imdb.com/title/tt0098180/,movie,5.1,105,1988,"Action, Adventure",9287,1988-10-25,Joseph Zito
551,tt0090927,2019-03-23,2019-03-23,,The Delta Force,https://www.imdb.com/title/tt0090927/,movie,5.6,125,1986,"Action, Adventure, Drama, Thriller, War",20941,1986-02-12,Menahem Golan
552,tt0172669,2019-03-23,2019-03-23,,Komodo,https://www.imdb.com/title/tt0172669/,movie,4.2,90,1999,"Adventure, Horror, Sci-Fi, Thriller",3567,1999-07-04,Michael Lantieri
553,tt0116654,2019-03-23,2019-03-23,,The Island of Dr. Moreau,https://www.imdb.com/title/tt0116654/,movie,4.5,96,1996,"Horror, Sci-Fi, Thriller",34254,1996-08-23,"Richard Stanley, John Frankenheimer"
554,tt0811124,2019-03-23,2019-03-23,,The Lost Tribe,https://www.imdb.com/title/tt0811124/,movie,3.8,100,2010,"Adventure, Horror, Thriller",1779,2010-05-31,Roel Reiné
555,tt0085121,2019-03-23,2019-03-23,,10 to Midnight,https://www.imdb.com/title/tt0085121/,movie,6.3,101,1983,"Crime, Drama, Thriller",8595,1983-03-11,J. Lee Thompson
556,tt1179071,2019-03-23,2019-03-23,,The Orphan Killer,https://www.imdb.com/title/tt1179071/,movie,3.8,83,2011,Horror,1723,2011-10-02,Matt Farnsworth
557,tt0760187,2019-03-23,2019-03-23,,The Tripper,https://www.imdb.com/title/tt0760187/,movie,5.0,97,2006,"Comedy, Horror",6186,2006-10-13,David Arquette
558,tt0088852,2019-03-23,2019-03-23,,Bridge Across Time,https://www.imdb.com/title/tt0088852/,tvMovie,4.9,97,1985,"Crime, Fantasy, Horror, Thriller",655,1985-10-22,E.W. Swackhamer
559,tt1785669,2019-03-23,2019-03-23,,Vikingdom,https://www.imdb.com/title/tt1785669/,movie,3.3,114,2013,"Action, Adventure, Fantasy",3498,2013-09-12,Yusry Abd Halim
560,tt1283887,2019-03-25,2019-03-25,,Burning Palms,https://www.imdb.com/title/tt1283887/,movie,5.4,105,2010,"Comedy, Thriller",2981,2010-04-23,Christopher Landon
561,tt0079855,2019-04-01,2019-04-01,,Savage Weekend,https://www.imdb.com/title/tt0079855/,movie,4.5,88,1979,Horror,1677,1979-12-31,"David Paulsen, John Mason Kirby"
562,tt0066915,2019-04-09,2019-04-09,,Chrome and Hot Leather,https://www.imdb.com/title/tt0066915/,movie,5.0,91,1971,"Action, Drama",538,1971-09-29,Lee Frost
563,tt2185022,2019-04-11,2019-04-11,,Love on a Leash,https://www.imdb.com/title/tt2185022/,movie,8.1,90,2011,"Comedy, Drama, Fantasy, Romance",7801,2011-12-31,Fen Tian
564,tt1523267,2019-04-13,2019-04-13,,Arctic Blast,https://www.imdb.com/title/tt1523267/,movie,3.9,92,2010,"Action, Adventure, Drama, Sci-Fi, Thriller",3893,2010-05-30,Brian Trenchard-Smith
565,tt0467197,2019-04-13,2019-04-13,,Max Payne,https://www.imdb.com/title/tt0467197/,movie,5.3,100,2008,"Action, Crime, Drama, Thriller",127593,2008-10-13,John Moore
566,tt0185183,2019-04-15,2019-04-15,,Battlefield Earth,https://www.imdb.com/title/tt0185183/,movie,2.5,118,2000,"Action, Adventure, Sci-Fi",81062,2000-05-10,Roger Christian
567,tt0093894,2019-04-17,2019-04-17,,The Running Man,https://www.imdb.com/title/tt0093894/,movie,6.6,101,1987,"Action, Sci-Fi, Thriller",157623,1987-11-13,Paul Michael Glaser
568,tt0300556,2019-04-18,2019-04-18,,Timeline,https://www.imdb.com/title/tt0300556/,movie,5.6,116,2003,"Action, Adventure, Sci-Fi, War",64182,2003-11-19,Richard Donner
569,tt0457400,2019-04-18,2019-04-18,,Land of the Lost,https://www.imdb.com/title/tt0457400/,movie,5.3,102,2009,"Action, Adventure, Comedy, Sci-Fi",72786,2009-06-05,Brad Silberling
570,tt1298649,2019-04-18,2019-04-18,,The Watch,https://www.imdb.com/title/tt1298649/,movie,5.7,102,2012,"Comedy, Sci-Fi",129814,2012-07-27,Akiva Schaffer
571,tt0090305,2019-04-20,2019-04-20,,Weird Science,https://www.imdb.com/title/tt0090305/,movie,6.6,94,1985,"Comedy, Romance, Sci-Fi",92045,1985-08-02,John Hughes
572,tt1272025,2019-04-27,2019-04-27,,Polar Storm,https://www.imdb.com/title/tt1272025/,tvMovie,3.7,92,2009,"Action, Adventure, Drama, Sci-Fi, Thriller",1776,2009-03-28,Paul Ziller
573,tt0113326,2019-05-04,2019-05-04,,Hung fan kui,https://www.imdb.com/title/tt0113326/,movie,6.7,104,1995,"Action, Comedy, Crime, Thriller",43537,1995-01-21,Stanley Tong
574,tt0120609,2019-05-05,2019-05-05,,The Big Hit,https://www.imdb.com/title/tt0120609/,movie,6.0,91,1998,"Action, Comedy, Crime, Thriller",30613,1998-04-24,Kirk Wong
575,tt0245803,2019-05-05,2019-05-05,,Bulletproof Monk,https://www.imdb.com/title/tt0245803/,movie,5.4,104,2003,"Action, Comedy, Fantasy",51107,2003-04-16,Paul Hunter
576,tt0165929,2019-05-05,2019-05-05,,Romeo Must Die,https://www.imdb.com/title/tt0165929/,movie,6.1,115,2000,"Action, Crime, Thriller",71599,2000-03-20,Andrzej Bartkowiak
577,tt0242445,2019-05-05,2019-05-05,,Exit Wounds,https://www.imdb.com/title/tt0242445/,movie,5.6,101,2001,"Action, Crime, Thriller",36029,2001-03-13,Andrzej Bartkowiak
578,tt7772580,2019-05-24,2019-05-24,,The Perfection,https://www.imdb.com/title/tt7772580/,movie,6.2,90,2018,"Drama, Horror, Music, Thriller",45717,2018-09-20,Richard Shepard
579,tt0074593,2019-05-26,2019-05-26,,Grizzly,https://www.imdb.com/title/tt0074593/,movie,5.2,91,1976,"Adventure, Horror, Thriller",5367,1976-05-12,William Girdler
580,tt0116075,2019-05-30,2019-05-30,,The Dentist,https://www.imdb.com/title/tt0116075/,movie,5.3,92,1996,"Horror, Thriller",9811,1996-06-18,Brian Yuzna
581,tt0223268,2019-05-30,2019-05-30,,Faust: Love of the Damned,https://www.imdb.com/title/tt0223268/,movie,4.4,101,2000,"Drama, Fantasy, Horror, Romance",4313,2000-10-12,Brian Yuzna
582,tt1013860,2019-05-31,2019-05-31,,Dylan Dog: Dead of Night,https://www.imdb.com/title/tt1013860/,movie,5.1,108,2010,"Action, Comedy, Crime, Fantasy, Horror, Mystery, Thriller",15312,2011-03-16,Kevin Munroe
583,tt0078251,2019-06-03,2019-06-03,,She he ba bu,https://www.imdb.com/title/tt0078251/,movie,6.4,96,1978,"Action, Drama",2644,1978-03-08,Chi-Hwa Chen
584,tt0093146,2019-06-03,2019-06-03,,Hard Ticket to Hawaii,https://www.imdb.com/title/tt0093146/,movie,5.0,96,1987,"Action, Comedy, Crime",4779,1987-03-31,Andy Sidaris
585,tt0088024,2019-06-04,2019-06-04,,Runaway,https://www.imdb.com/title/tt0088024/,movie,5.8,99,1984,"Action, Crime, Sci-Fi, Thriller",13787,1984-12-14,Michael Crichton
586,tt0079882,2019-06-08,2019-06-08,,Seven,https://www.imdb.com/title/tt0079882/,movie,5.8,100,1979,"Action, Drama",816,1979-09-21,Andy Sidaris
587,tt1424310,2019-06-17,2019-06-17,,Sap ji sang ciu,https://www.imdb.com/title/tt1424310/,movie,6.0,122,2012,"Action, Adventure, Comedy, Crime",23572,2012-12-12,Jackie Chan
588,tt2938956,2019-06-20,2019-06-20,,The Transporter Refueled,https://www.imdb.com/title/tt2938956/,movie,5.2,96,2015,"Action, Thriller",43032,2015-08-25,Camille Delamarre
589,tt0106761,2019-06-23,2019-06-23,,Double Dragon,https://www.imdb.com/title/tt0106761/,movie,3.9,96,1994,"Action, Adventure, Comedy, Fantasy, Sci-Fi",13158,1994-11-04,James Yukich
590,tt0088729,2019-06-25,2019-06-25,,The Annihilators,https://www.imdb.com/title/tt0088729/,movie,5.0,84,1985,"Action, Crime, Drama",645,1985-01-31,Charles E. Sellier Jr.
591,tt8160864,2019-06-27,2019-06-27,,Chase,https://www.imdb.com/title/tt8160864/,movie,4.2,84,2019,Thriller,7733,2019-05-14,Michael Matteo Rossi
592,tt0837563,2019-06-29,2019-06-29,,Pet Sematary,https://www.imdb.com/title/tt0837563/,movie,5.7,101,2019,"Horror, Mystery, Thriller",94024,2019-03-16,"Kevin Kölsch, Dennis Widmyer"
593,tt1486185,2019-07-02,2019-07-02,,Red Riding Hood,https://www.imdb.com/title/tt1486185/,movie,5.4,100,2011,"Fantasy, Horror, Mystery, Romance, Thriller",113567,2011-03-07,Catherine Hardwicke
594,tt4249580,2019-07-03,2019-07-03,,Cannibals and Carpet Fitters,https://www.imdb.com/title/tt4249580/,movie,5.2,83,2017,"Comedy, Horror",834,2017-10-06,James Bushe
595,tt0464154,2019-07-03,2019-07-03,,Piranha 3D,https://www.imdb.com/title/tt0464154/,movie,5.5,88,2010,"Comedy, Horror",93247,2010-08-20,Alexandre Aja
596,tt0930072,2019-07-06,2019-07-06,,Beyond Loch Ness,https://www.imdb.com/title/tt0930072/,tvMovie,4.0,91,2008,"Action, Adventure, Comedy, Fantasy, Horror, Mystery, Sci-Fi, Thriller",2021,2008-01-05,Paul Ziller
597,tt0096000,2019-07-12,2019-07-12,,Robowar - Robot da guerra,https://www.imdb.com/title/tt0096000/,movie,4.3,92,1988,"Action, Adventure, Comedy, Horror, Sci-Fi",1228,1988-12-31,Bruno Mattei
598,tt2274648,2019-07-13,2019-07-13,,Hellboy,https://www.imdb.com/title/tt2274648/,movie,5.2,120,2019,"Action, Adventure, Fantasy, Horror, Sci-Fi",92921,2019-04-09,Neil Marshall
599,tt1641831,2019-07-14,2019-07-14,,Doomsday Prophecy,https://www.imdb.com/title/tt1641831/,tvMovie,3.9,92,2011,Sci-Fi,1611,2011-08-13,Jason Bourque
600,tt1034447,2019-07-14,2019-07-14,,Hydra,https://www.imdb.com/title/tt1034447/,tvMovie,3.1,94,2009,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",1475,2009-02-22,Andrew Prendergast
601,tt1467391,2019-07-20,2019-07-20,,Spanish Movie,https://www.imdb.com/title/tt1467391/,movie,4.2,83,2009,Comedy,3028,2009-12-04,Javier Ruiz Caldera
602,tt1528718,2019-07-31,2019-07-31,,Born to Raise Hell,https://www.imdb.com/title/tt1528718/,movie,4.3,98,2010,"Action, Crime, Thriller",4530,2010-10-18,Lauro David Chartrand-DelValle
603,tt0085128,2019-08-09,2019-08-09,,¡¡¡A tope!!!,https://www.imdb.com/title/tt0085128/,movie,5.0,89,1984,"Comedy, Music",87,1984-02-13,Ramón Fernández
604,tt6422938,2019-08-10,2019-08-10,,Destruction Los Angeles,https://www.imdb.com/title/tt6422938/,movie,3.9,93,2017,"Action, Adventure, Thriller",2590,2017-09-20,Tibor Takács
605,tt0091630,2019-08-14,2019-08-14,,Night of the Creeps,https://www.imdb.com/title/tt0091630/,movie,6.7,88,1986,"Comedy, Horror, Sci-Fi",24618,1986-08-22,Fred Dekker
606,tt0100502,2019-08-14,2019-08-14,,RoboCop 2,https://www.imdb.com/title/tt0100502/,movie,5.8,117,1990,"Action, Crime, Sci-Fi, Thriller",88502,1990-06-22,Irvin Kershner
607,tt3133114,2019-08-15,2019-08-15,,Invasion Roswell,https://www.imdb.com/title/tt3133114/,tvMovie,3.1,81,2013,"Action, Sci-Fi",524,2013-08-08,David Flores
608,tt0402175,2019-08-15,2019-08-15,,Faultline,https://www.imdb.com/title/tt0402175/,tvMovie,2.9,89,2004,Action,269,2004-01-31,Rex Piano
609,tt7958736,2019-08-19,2019-08-19,,Ma,https://www.imdb.com/title/tt7958736/,movie,5.6,99,2019,"Horror, Mystery, Thriller",55141,2019-05-29,Tate Taylor
610,tt5580688,2019-08-21,2019-08-21,,Hoax,https://www.imdb.com/title/tt5580688/,movie,3.8,96,2019,Horror,861,2019-08-20,Matt Allen
611,tt1688653,2019-08-24,2019-08-24,,Metal Tornado,https://www.imdb.com/title/tt1688653/,tvMovie,3.2,90,2011,"Action, Sci-Fi, Thriller",1634,2011-07-22,Gordon Yang
612,tt0468547,2019-08-24,2019-08-24,,A.I. Assault,https://www.imdb.com/title/tt0468547/,tvMovie,2.9,94,2006,"Action, Adventure, Sci-Fi, Thriller",1124,2006-09-07,Jim Wynorski
613,tt0070119,2019-08-28,2019-08-28,,Godmonster of Indian Flats,https://www.imdb.com/title/tt0070119/,movie,3.6,89,1973,"Western, Horror",831,1973-12-31,Fredric Hobbs
614,tt0102690,2019-08-30,2019-08-30,,Popcorn,https://www.imdb.com/title/tt0102690/,movie,5.8,91,1991,"Comedy, Horror",5677,1991-02-01,"Alan Ormsby, Mark Herrier"
615,tt6565702,2019-09-01,2019-09-01,,Dark Phoenix,https://www.imdb.com/title/tt6565702/,movie,5.7,113,2019,"Action, Adventure, Sci-Fi",192055,2019-06-04,Simon Kinberg
616,tt8695030,2019-09-07,2019-09-07,,The Dead Don't Die,https://www.imdb.com/title/tt8695030/,movie,5.4,104,2019,"Comedy, Fantasy, Horror, Sci-Fi",81052,2019-05-14,Jim Jarmusch
617,tt0119642,2019-09-08,2019-09-08,,Mean Guns,https://www.imdb.com/title/tt0119642/,movie,5.4,110,1997,"Action, Crime, Thriller",4658,1997-07-10,Albert Pyun
618,tt0185371,2019-09-13,2019-09-13,,House on Haunted Hill,https://www.imdb.com/title/tt0185371/,movie,5.6,93,1999,"Crime, Fantasy, Horror, Mystery, Thriller",58136,1999-10-27,William Malone
619,tt0185431,2019-09-21,2019-09-21,,Little Nicky,https://www.imdb.com/title/tt0185431/,movie,5.3,90,2000,"Comedy, Fantasy",108027,2000-11-02,Steven Brill
620,tt0132245,2019-09-21,2019-09-21,,Driven,https://www.imdb.com/title/tt0132245/,movie,4.6,116,2001,"Action, Drama, Sport",41974,2001-03-08,Renny Harlin
621,tt8836988,2019-09-26,2019-09-26,,Avengement,https://www.imdb.com/title/tt8836988/,movie,6.6,87,2019,"Action, Crime",17624,2019-05-24,Jesse V. Johnson
622,tt0219653,2019-10-06,2019-10-06,,Dracula 2000,https://www.imdb.com/title/tt0219653/,movie,4.9,99,2000,"Action, Fantasy, Horror, Thriller",34882,2000-12-22,Patrick Lussier
623,tt5294518,2019-10-19,2019-10-19,,Eli,https://www.imdb.com/title/tt5294518/,movie,5.8,98,2019,"Drama, Horror, Mystery, Thriller",37778,2019-10-18,Ciarán Foy
624,tt1183276,2019-10-23,2019-10-23,,La horde,https://www.imdb.com/title/tt1183276/,movie,5.9,90,2009,"Action, Horror",15961,2009-08-28,"Yannick Dahan, Benjamin Rocher"
625,tt1291570,2019-10-28,2019-10-28,,Solace,https://www.imdb.com/title/tt1291570/,movie,6.4,101,2015,"Crime, Drama, Mystery, Thriller",65037,2015-09-03,Afonso Poyart
626,tt0377100,2019-10-28,2019-10-28,,Out of Reach,https://www.imdb.com/title/tt0377100/,video,4.0,86,2004,"Action, Crime, Drama, Romance, Thriller",5059,2004-07-20,Po-Chih Leong
627,tt0103776,2019-11-02,2019-11-02,,Batman Returns,https://www.imdb.com/title/tt0103776/,movie,7.1,126,1992,"Action, Crime, Fantasy",311270,1992-06-16,Tim Burton
628,tt0455583,2019-11-02,2019-11-02,,Komodo vs. Cobra,https://www.imdb.com/title/tt0455583/,tvMovie,2.7,94,2005,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",2223,2005-08-19,Jim Wynorski
629,tt0215960,2019-12-09,2019-12-09,,Malatesta's Carnival of Blood,https://www.imdb.com/title/tt0215960/,movie,5.4,78,1973,Horror,860,1973-12-31,Christopher Speeth
630,tt0305357,2019-12-12,2019-12-12,,Charlie's Angels: Full Throttle,https://www.imdb.com/title/tt0305357/,movie,4.9,106,2003,"Action, Adventure, Comedy, Crime",129698,2003-06-18,McG
631,tt0097388,2019-12-15,2019-12-15,,Friday the 13th Part VIII: Jason Takes Manhattan,https://www.imdb.com/title/tt0097388/,movie,4.5,100,1989,"Adventure, Horror, Thriller",39874,1989-07-28,Rob Hedden
632,tt8106534,2019-12-22,2019-12-22,,6 Underground,https://www.imdb.com/title/tt8106534/,movie,6.1,128,2019,"Action, Thriller",182529,2019-12-10,Michael Bay
633,tt0449089,2019-12-31,2019-12-31,,RV,https://www.imdb.com/title/tt0449089/,movie,5.6,99,2006,"Adventure, Comedy, Family",61401,2006-04-28,Barry Sonnenfeld
634,tt0075838,2020-01-02,2020-01-02,,The Child,https://www.imdb.com/title/tt0075838/,movie,4.9,82,1977,Horror,1314,1977-03-31,Robert Voskanian
635,tt0077382,2020-01-03,2020-01-03,,Cruise Into Terror,https://www.imdb.com/title/tt0077382/,tvMovie,5.0,100,1978,"Thriller, Horror",310,1978-02-03,Bruce Kessler
636,tt0074279,2020-01-03,2020-01-03,,Cannonball,https://www.imdb.com/title/tt0074279/,movie,5.5,93,1976,"Action, Comedy, Crime, Drama, Thriller",4861,1976-09-08,Paul Bartel
637,tt0074226,2020-01-11,2020-01-11,,Blue Sunshine,https://www.imdb.com/title/tt0074226/,movie,6.0,94,1977,"Horror, Thriller",3045,1977-09-03,Jeff Lieberman
638,tt0063240,2020-01-14,2020-01-14,,The Lost Continent,https://www.imdb.com/title/tt0063240/,movie,5.5,89,1968,Adventure,2078,1968-06-19,"Leslie Norman, Michael Carreras"
639,tt0038129,2020-01-16,2020-01-16,,Strangler of the Swamp,https://www.imdb.com/title/tt0038129/,movie,6.1,59,1946,"Drama, Fantasy, Horror, Romance",655,1946-01-01,Frank Wisbar
640,tt0072225,2020-01-16,2020-01-16,,Sugar Hill,https://www.imdb.com/title/tt0072225/,movie,5.8,91,1974,"Action, Crime, Horror",2161,1974-02-06,Paul Maslansky
641,tt0050084,2020-01-16,2020-01-16,,20 Million Miles to Earth,https://www.imdb.com/title/tt0050084/,movie,6.3,82,1957,"Adventure, Family, Fantasy, Horror, Sci-Fi, Thriller",7564,1957-06-30,Nathan Juran
642,tt0088392,2020-01-16,2020-01-16,,What Waits Below,https://www.imdb.com/title/tt0088392/,movie,4.7,88,1984,"Action, Horror",518,1984-11-19,Don Sharp
643,tt0102614,2020-01-17,2020-01-17,,Out for Justice,https://www.imdb.com/title/tt0102614/,movie,6.1,91,1991,"Action, Crime, Drama, Thriller",24656,1991-04-12,John Flynn
644,tt0100029,2020-01-17,2020-01-17,,Lionheart,https://www.imdb.com/title/tt0100029/,movie,6.2,108,1990,"Action, Crime, Drama, Sport",37513,1990-08-01,Sheldon Lettich
645,tt0110657,2020-01-17,2020-01-17,,The Next Karate Kid,https://www.imdb.com/title/tt0110657/,movie,4.5,107,1994,"Action, Drama, Family, Romance, Sport",32023,1994-08-03,Christopher Cain
646,tt0093843,2020-01-17,2020-01-17,,Remote Control,https://www.imdb.com/title/tt0093843/,movie,5.5,88,1988,"Comedy, Romance, Sci-Fi, Thriller",1065,1988-02-26,Jeff Lieberman
647,tt0092532,2020-01-17,2020-01-17,,Alien from L.A.,https://www.imdb.com/title/tt0092532/,movie,3.1,87,1988,"Adventure, Comedy, Sci-Fi",4169,1988-02-26,Albert Pyun
648,tt0100261,2020-01-17,2020-01-17,,Nightmare at Noon,https://www.imdb.com/title/tt0100261/,movie,4.9,96,1988,"Action, Sci-Fi, Horror",2065,1988-07-29,Nico Mastorakis
649,tt0493404,2020-01-17,2020-01-17,,Brotherhood of Blood,https://www.imdb.com/title/tt0493404/,movie,3.5,88,2007,"Horror, Thriller",3324,2007-10-11,"Peter Scheerer, Michael Roesch"
650,tt0088752,2020-01-17,2020-01-17,,Attack of the Beast Creatures,https://www.imdb.com/title/tt0088752/,movie,4.2,82,1985,Horror,624,1985-07-12,Michael Stanley
651,tt0106215,2020-01-17,2020-01-17,,Acción mutante,https://www.imdb.com/title/tt0106215/,movie,6.4,93,1993,"Comedy, Fantasy, Sci-Fi, Thriller",5489,1993-01-18,Álex de la Iglesia
652,tt0097285,2020-01-22,2020-01-22,,El equipo Aahhgg,https://www.imdb.com/title/tt0097285/,movie,3.1,84,1989,Comedy,61,,José Truchado
653,tt2401807,2020-01-28,2020-01-28,,Tokarev,https://www.imdb.com/title/tt2401807/,movie,5.0,98,2014,"Action, Thriller",24840,2014-01-31,Paco Cabezas
654,tt0092969,2020-02-05,2020-02-05,,Enemy Territory,https://www.imdb.com/title/tt0092969/,movie,6.2,89,1987,"Action, Crime, Drama, Thriller",890,1987-05-22,Peter Manoogian
